id,date,dealership,location,model,price,month,year,quarter
SL003112,2025-05-22,Texas Dealership,"Austin, TX",E-Truck Power,73437.93,2025-05,2025,Q2
SL003113,2025-05-22,Illinois Dealership,"Chicago, IL",E-SUV Elite,59582.13,2025-05,2025,Q2
SL003114,2025-05-22,Illinois Dealership,"Chicago, IL",E-Compact City,31190.13,2025-05,2025,Q2
SL003115,2025-05-22,Illinois Dealership,"Chicago, IL",E-Sports GT,97817.52,2025-05,2025,Q2
SL003116,2025-05-23,New York Dealership,"New York, NY",E-Compact City,30790.57,2025-05,2025,Q2
SL003117,2025-05-23,California Dealership,"Los Angeles, CA",E-Sedan Pro,44840.42,2025-05,2025,Q2
SL003118,2025-05-23,California Dealership,"Los Angeles, CA",E-Compact City,31109.32,2025-05,2025,Q2
SL003119,2025-05-24,New York Dealership,"New York, NY",E-Sedan Pro,44281.01,2025-05,2025,Q2
SL003120,2025-05-24,New York Dealership,"New York, NY",E-SUV Elite,64830.47,2025-05,2025,Q2
SL003121,2025-05-24,New York Dealership,"New York, NY",E-Compact City,32716.83,2025-05,2025,Q2
SL003122,2025-05-24,New York Dealership,"New York, NY",E-Sedan Pro,46842.87,2025-05,2025,Q2
SL003123,2025-05-24,Texas Dealership,"Austin, TX",E-Truck Power,73291.86,2025-05,2025,Q2
SL003124,2025-05-24,California Dealership,"Los Angeles, CA",E-SUV Elite,65055.45,2025-05,2025,Q2
SL003125,2025-05-24,California Dealership,"Los Angeles, CA",E-Compact City,32736.24,2025-05,2025,Q2
SL003126,2025-05-26,New York Dealership,"New York, NY",E-Truck Power,72629.61,2025-05,2025,Q2
SL003127,2025-05-26,Texas Dealership,"Austin, TX",E-SUV Elite,59246.2,2025-05,2025,Q2
SL003128,2025-05-26,Florida Dealership,"Miami, FL",E-Compact City,32828.04,2025-05,2025,Q2
SL003129,2025-05-26,Florida Dealership,"Miami, FL",E-Sedan Pro,45306.94,2025-05,2025,Q2
SL003130,2025-05-26,Florida Dealership,"Miami, FL",E-Truck Power,77011.86,2025-05,2025,Q2
SL003131,2025-05-26,California Dealership,"Los Angeles, CA",E-Compact City,32930.11,2025-05,2025,Q2
SL003132,2025-05-26,California Dealership,"Los Angeles, CA",E-Compact City,33585.66,2025-05,2025,Q2
SL003133,2025-05-26,California Dealership,"Los Angeles, CA",E-Sedan Pro,44348.1,2025-05,2025,Q2
SL003134,2025-05-27,Florida Dealership,"Miami, FL",E-Compact City,32618.96,2025-05,2025,Q2
SL003135,2025-05-28,New York Dealership,"New York, NY",E-Compact City,33307.7,2025-05,2025,Q2
SL003136,2025-05-28,New York Dealership,"New York, NY",E-Truck Power,77960.01,2025-05,2025,Q2
SL003137,2025-05-28,New York Dealership,"New York, NY",E-Sedan Pro,47096.56,2025-05,2025,Q2
SL003138,2025-05-28,New York Dealership,"New York, NY",E-SUV Elite,63848.73,2025-05,2025,Q2
SL003139,2025-05-28,Florida Dealership,"Miami, FL",E-Sedan Pro,43304.65,2025-05,2025,Q2
SL003140,2025-05-28,California Dealership,"Los Angeles, CA",E-SUV Elite,59981.35,2025-05,2025,Q2
SL003141,2025-05-28,Illinois Dealership,"Chicago, IL",E-Sedan Pro,44947.52,2025-05,2025,Q2
SL003142,2025-05-29,New York Dealership,"New York, NY",E-Sedan Pro,43862.29,2025-05,2025,Q2
SL003143,2025-05-29,Texas Dealership,"Austin, TX",E-Compact City,31172.94,2025-05,2025,Q2
SL003144,2025-05-29,Florida Dealership,"Miami, FL",E-Sedan Pro,44859.3,2025-05,2025,Q2
SL003145,2025-05-29,California Dealership,"Los Angeles, CA",E-Compact City,33577.29,2025-05,2025,Q2
SL003146,2025-05-29,Illinois Dealership,"Chicago, IL",E-Sports GT,98149.58,2025-05,2025,Q2
SL003147,2025-05-30,New York Dealership,"New York, NY",E-Sedan Pro,45054.47,2025-05,2025,Q2
SL003148,2025-05-30,California Dealership,"Los Angeles, CA",E-Compact City,31859.97,2025-05,2025,Q2
SL003149,2025-05-30,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45375.37,2025-05,2025,Q2
SL003150,2025-05-31,New York Dealership,"New York, NY",E-Sedan Pro,46662.57,2025-05,2025,Q2
SL003151,2025-05-31,Florida Dealership,"Miami, FL",E-SUV Elite,60742.13,2025-05,2025,Q2
SL003152,2025-05-31,Florida Dealership,"Miami, FL",E-SUV Elite,64385.78,2025-05,2025,Q2
SL003153,2025-05-31,California Dealership,"Los Angeles, CA",E-Compact City,31872.21,2025-05,2025,Q2
SL003154,2025-05-31,California Dealership,"Los Angeles, CA",E-Compact City,31389.62,2025-05,2025,Q2
SL003155,2025-05-31,California Dealership,"Los Angeles, CA",E-Compact City,33223.08,2025-05,2025,Q2
SL003156,2025-05-31,Illinois Dealership,"Chicago, IL",E-SUV Elite,61045.03,2025-05,2025,Q2
SL003157,2025-06-01,New York Dealership,"New York, NY",E-SUV Elite,62958.43,2025-06,2025,Q2
SL003158,2025-06-01,New York Dealership,"New York, NY",E-Sedan Pro,43890.78,2025-06,2025,Q2
SL003159,2025-06-01,Texas Dealership,"Austin, TX",E-Sedan Pro,45822.77,2025-06,2025,Q2
SL003160,2025-06-01,Texas Dealership,"Austin, TX",E-Compact City,33087.55,2025-06,2025,Q2
SL003161,2025-06-01,California Dealership,"Los Angeles, CA",E-Sedan Pro,47084.02,2025-06,2025,Q2
SL003162,2025-06-01,California Dealership,"Los Angeles, CA",E-Sedan Pro,43896.97,2025-06,2025,Q2
SL003163,2025-06-01,California Dealership,"Los Angeles, CA",E-Truck Power,75889.48,2025-06,2025,Q2
SL003164,2025-06-01,Illinois Dealership,"Chicago, IL",E-Truck Power,71521.89,2025-06,2025,Q2
SL003165,2025-06-01,Illinois Dealership,"Chicago, IL",E-Truck Power,72981.13,2025-06,2025,Q2
SL003166,2025-06-02,New York Dealership,"New York, NY",E-Compact City,33241.95,2025-06,2025,Q2
SL003167,2025-06-02,Texas Dealership,"Austin, TX",E-Truck Power,76773.71,2025-06,2025,Q2
SL003168,2025-06-02,Florida Dealership,"Miami, FL",E-Sedan Pro,43859.07,2025-06,2025,Q2
SL003169,2025-06-02,Florida Dealership,"Miami, FL",E-Sedan Pro,45260.77,2025-06,2025,Q2
SL003170,2025-06-03,Texas Dealership,"Austin, TX",E-Truck Power,71776.47,2025-06,2025,Q2
SL003171,2025-06-03,Texas Dealership,"Austin, TX",E-Sports GT,96104.77,2025-06,2025,Q2
SL003172,2025-06-03,California Dealership,"Los Angeles, CA",E-Truck Power,72380.49,2025-06,2025,Q2
SL003173,2025-06-03,California Dealership,"Los Angeles, CA",E-Sedan Pro,43170.72,2025-06,2025,Q2
SL003174,2025-06-04,Texas Dealership,"Austin, TX",E-SUV Elite,62200.87,2025-06,2025,Q2
SL003175,2025-06-04,Florida Dealership,"Miami, FL",E-SUV Elite,62908.9,2025-06,2025,Q2
SL003176,2025-06-04,Florida Dealership,"Miami, FL",E-SUV Elite,60594.98,2025-06,2025,Q2
SL003177,2025-06-04,Florida Dealership,"Miami, FL",E-Compact City,33387.21,2025-06,2025,Q2
SL003178,2025-06-04,Florida Dealership,"Miami, FL",E-Sedan Pro,46211.54,2025-06,2025,Q2
SL003179,2025-06-04,Florida Dealership,"Miami, FL",E-Compact City,33484.65,2025-06,2025,Q2
SL003180,2025-06-04,Florida Dealership,"Miami, FL",E-Truck Power,76966.74,2025-06,2025,Q2
SL003181,2025-06-04,Florida Dealership,"Miami, FL",E-SUV Elite,60166.46,2025-06,2025,Q2
SL003182,2025-06-04,California Dealership,"Los Angeles, CA",E-Compact City,31462.96,2025-06,2025,Q2
SL003183,2025-06-04,California Dealership,"Los Angeles, CA",E-Sedan Pro,43650.99,2025-06,2025,Q2
SL003184,2025-06-04,California Dealership,"Los Angeles, CA",E-Sedan Pro,46542.24,2025-06,2025,Q2
SL003185,2025-06-04,California Dealership,"Los Angeles, CA",E-Sedan Pro,44031.14,2025-06,2025,Q2
SL003186,2025-06-04,Illinois Dealership,"Chicago, IL",E-Sedan Pro,44027.31,2025-06,2025,Q2
SL003187,2025-06-05,California Dealership,"Los Angeles, CA",E-SUV Elite,64244.51,2025-06,2025,Q2
SL003188,2025-06-05,Illinois Dealership,"Chicago, IL",E-SUV Elite,63552.41,2025-06,2025,Q2
SL003189,2025-06-05,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43152.65,2025-06,2025,Q2
SL003190,2025-06-06,New York Dealership,"New York, NY",E-Compact City,33332.07,2025-06,2025,Q2
SL003191,2025-06-06,Florida Dealership,"Miami, FL",E-Sports GT,98145.3,2025-06,2025,Q2
SL003192,2025-06-06,California Dealership,"Los Angeles, CA",E-Compact City,31249.51,2025-06,2025,Q2
SL003193,2025-06-07,New York Dealership,"New York, NY",E-Sports GT,91667.99,2025-06,2025,Q2
SL003194,2025-06-07,Texas Dealership,"Austin, TX",E-SUV Elite,60243.9,2025-06,2025,Q2
SL003195,2025-06-07,Florida Dealership,"Miami, FL",E-Compact City,30450.07,2025-06,2025,Q2
SL003196,2025-06-08,New York Dealership,"New York, NY",E-Truck Power,73086.08,2025-06,2025,Q2
SL003197,2025-06-08,Texas Dealership,"Austin, TX",E-SUV Elite,62148.64,2025-06,2025,Q2
SL003198,2025-06-08,Texas Dealership,"Austin, TX",E-Sedan Pro,42866.92,2025-06,2025,Q2
SL003199,2025-06-08,California Dealership,"Los Angeles, CA",E-Sedan Pro,44270.34,2025-06,2025,Q2
SL003200,2025-06-09,Texas Dealership,"Austin, TX",E-Compact City,31630.11,2025-06,2025,Q2
SL003201,2025-06-09,Florida Dealership,"Miami, FL",E-Truck Power,74939.55,2025-06,2025,Q2
SL003202,2025-06-09,Florida Dealership,"Miami, FL",E-Truck Power,74295.09,2025-06,2025,Q2
SL003203,2025-06-09,California Dealership,"Los Angeles, CA",E-Compact City,33216.93,2025-06,2025,Q2
SL003204,2025-06-09,California Dealership,"Los Angeles, CA",E-Sports GT,93333.24,2025-06,2025,Q2
SL003205,2025-06-09,California Dealership,"Los Angeles, CA",E-Compact City,31074.07,2025-06,2025,Q2
SL003206,2025-06-09,California Dealership,"Los Angeles, CA",E-SUV Elite,60015.06,2025-06,2025,Q2
SL003207,2025-06-10,New York Dealership,"New York, NY",E-Compact City,32297.45,2025-06,2025,Q2
SL003208,2025-06-10,Florida Dealership,"Miami, FL",E-Sedan Pro,46352.81,2025-06,2025,Q2
SL003209,2025-06-10,California Dealership,"Los Angeles, CA",E-Sedan Pro,44797.21,2025-06,2025,Q2
SL003210,2025-06-10,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45185.49,2025-06,2025,Q2
SL003211,2025-06-11,New York Dealership,"New York, NY",E-Sports GT,96848.77,2025-06,2025,Q2
SL003212,2025-06-11,New York Dealership,"New York, NY",E-Compact City,32200.65,2025-06,2025,Q2
SL003213,2025-06-11,Texas Dealership,"Austin, TX",E-Sedan Pro,44115.65,2025-06,2025,Q2
SL003214,2025-06-11,Texas Dealership,"Austin, TX",E-Compact City,31349.46,2025-06,2025,Q2
SL003215,2025-06-11,Texas Dealership,"Austin, TX",E-Compact City,31197.93,2025-06,2025,Q2
SL003216,2025-06-11,Texas Dealership,"Austin, TX",E-Truck Power,72078.76,2025-06,2025,Q2
SL003217,2025-06-11,Florida Dealership,"Miami, FL",E-SUV Elite,60651.49,2025-06,2025,Q2
SL003218,2025-06-11,Florida Dealership,"Miami, FL",E-SUV Elite,61079.47,2025-06,2025,Q2
SL003219,2025-06-11,Illinois Dealership,"Chicago, IL",E-Compact City,31587.93,2025-06,2025,Q2
SL003220,2025-06-12,New York Dealership,"New York, NY",E-Compact City,32733.55,2025-06,2025,Q2
SL003221,2025-06-12,Texas Dealership,"Austin, TX",E-Compact City,31295.96,2025-06,2025,Q2
SL003222,2025-06-12,California Dealership,"Los Angeles, CA",E-SUV Elite,63269.91,2025-06,2025,Q2
SL003223,2025-06-13,Florida Dealership,"Miami, FL",E-Compact City,32119.54,2025-06,2025,Q2
SL003224,2025-06-13,Florida Dealership,"Miami, FL",E-SUV Elite,62070.21,2025-06,2025,Q2
SL003225,2025-06-13,California Dealership,"Los Angeles, CA",E-Sedan Pro,43454.85,2025-06,2025,Q2
SL003226,2025-06-13,California Dealership,"Los Angeles, CA",E-Compact City,33193.19,2025-06,2025,Q2
SL003227,2025-06-13,Illinois Dealership,"Chicago, IL",E-Compact City,33063.97,2025-06,2025,Q2
SL003228,2025-06-14,New York Dealership,"New York, NY",E-Sedan Pro,43166.59,2025-06,2025,Q2
SL003229,2025-06-14,New York Dealership,"New York, NY",E-Compact City,30622.66,2025-06,2025,Q2
SL003230,2025-06-14,New York Dealership,"New York, NY",E-SUV Elite,61830.78,2025-06,2025,Q2
SL003231,2025-06-14,Florida Dealership,"Miami, FL",E-SUV Elite,63699.86,2025-06,2025,Q2
SL003232,2025-06-14,Illinois Dealership,"Chicago, IL",E-Compact City,30647.34,2025-06,2025,Q2
SL003233,2025-06-14,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43174.0,2025-06,2025,Q2
SL003234,2025-06-14,Illinois Dealership,"Chicago, IL",E-SUV Elite,64326.16,2025-06,2025,Q2
SL003235,2025-06-14,Illinois Dealership,"Chicago, IL",E-SUV Elite,62383.77,2025-06,2025,Q2
SL003236,2025-06-15,New York Dealership,"New York, NY",E-Sports GT,93063.47,2025-06,2025,Q2
SL003237,2025-06-15,Texas Dealership,"Austin, TX",E-Sedan Pro,44951.99,2025-06,2025,Q2
SL003238,2025-06-15,Florida Dealership,"Miami, FL",E-Sedan Pro,43441.34,2025-06,2025,Q2
SL003239,2025-06-15,California Dealership,"Los Angeles, CA",E-Truck Power,77000.23,2025-06,2025,Q2
SL003240,2025-06-15,California Dealership,"Los Angeles, CA",E-Truck Power,77349.47,2025-06,2025,Q2
SL003241,2025-06-15,California Dealership,"Los Angeles, CA",E-Compact City,31865.65,2025-06,2025,Q2
SL003242,2025-06-15,Illinois Dealership,"Chicago, IL",E-Sedan Pro,47064.34,2025-06,2025,Q2
SL003243,2025-06-15,Illinois Dealership,"Chicago, IL",E-Sedan Pro,46680.16,2025-06,2025,Q2
SL003244,2025-06-16,New York Dealership,"New York, NY",E-Sedan Pro,43454.29,2025-06,2025,Q2
SL003245,2025-06-16,Florida Dealership,"Miami, FL",E-SUV Elite,62135.26,2025-06,2025,Q2
SL003246,2025-06-16,Florida Dealership,"Miami, FL",E-SUV Elite,62109.99,2025-06,2025,Q2
SL003247,2025-06-16,Florida Dealership,"Miami, FL",E-Sedan Pro,42757.76,2025-06,2025,Q2
SL003248,2025-06-17,New York Dealership,"New York, NY",E-Truck Power,78214.55,2025-06,2025,Q2
SL003249,2025-06-17,Texas Dealership,"Austin, TX",E-SUV Elite,59987.82,2025-06,2025,Q2
SL003250,2025-06-17,Texas Dealership,"Austin, TX",E-Truck Power,77913.24,2025-06,2025,Q2
SL003251,2025-06-17,Florida Dealership,"Miami, FL",E-Sedan Pro,42931.1,2025-06,2025,Q2
SL003252,2025-06-17,Florida Dealership,"Miami, FL",E-Compact City,31761.14,2025-06,2025,Q2
SL003253,2025-06-17,California Dealership,"Los Angeles, CA",E-Truck Power,74849.87,2025-06,2025,Q2
SL003254,2025-06-17,Illinois Dealership,"Chicago, IL",E-Truck Power,72387.5,2025-06,2025,Q2
SL003255,2025-06-17,Illinois Dealership,"Chicago, IL",E-Sedan Pro,44692.27,2025-06,2025,Q2
SL003256,2025-06-17,Illinois Dealership,"Chicago, IL",E-Truck Power,74800.66,2025-06,2025,Q2
SL003257,2025-06-18,New York Dealership,"New York, NY",E-Truck Power,71705.86,2025-06,2025,Q2
SL003258,2025-06-18,New York Dealership,"New York, NY",E-Truck Power,73533.33,2025-06,2025,Q2
SL003259,2025-06-18,Texas Dealership,"Austin, TX",E-Sedan Pro,44361.66,2025-06,2025,Q2
SL003260,2025-06-19,New York Dealership,"New York, NY",E-Truck Power,76024.08,2025-06,2025,Q2
SL003261,2025-06-19,New York Dealership,"New York, NY",E-Compact City,32536.34,2025-06,2025,Q2
SL003262,2025-06-19,Texas Dealership,"Austin, TX",E-Sedan Pro,46619.33,2025-06,2025,Q2
SL003263,2025-06-19,Florida Dealership,"Miami, FL",E-Compact City,30440.46,2025-06,2025,Q2
SL003264,2025-06-20,New York Dealership,"New York, NY",E-SUV Elite,63269.98,2025-06,2025,Q2
SL003265,2025-06-20,New York Dealership,"New York, NY",E-Sedan Pro,45674.06,2025-06,2025,Q2
SL003266,2025-06-20,New York Dealership,"New York, NY",E-Sedan Pro,43565.97,2025-06,2025,Q2
SL003267,2025-06-20,Texas Dealership,"Austin, TX",E-Sedan Pro,43583.5,2025-06,2025,Q2
SL003268,2025-06-21,New York Dealership,"New York, NY",E-SUV Elite,63711.04,2025-06,2025,Q2
SL003269,2025-06-21,Texas Dealership,"Austin, TX",E-Sedan Pro,46700.74,2025-06,2025,Q2
SL003270,2025-06-22,New York Dealership,"New York, NY",E-SUV Elite,61203.83,2025-06,2025,Q2
SL003271,2025-06-22,New York Dealership,"New York, NY",E-Sedan Pro,43435.83,2025-06,2025,Q2
SL003272,2025-06-22,New York Dealership,"New York, NY",E-Sedan Pro,43345.28,2025-06,2025,Q2
SL003273,2025-06-22,California Dealership,"Los Angeles, CA",E-Sports GT,93788.44,2025-06,2025,Q2
SL003274,2025-06-22,California Dealership,"Los Angeles, CA",E-SUV Elite,60912.39,2025-06,2025,Q2
SL003275,2025-06-23,Texas Dealership,"Austin, TX",E-Sedan Pro,44655.86,2025-06,2025,Q2
SL003276,2025-06-23,Texas Dealership,"Austin, TX",E-Sedan Pro,44387.46,2025-06,2025,Q2
SL003277,2025-06-23,California Dealership,"Los Angeles, CA",E-SUV Elite,59484.74,2025-06,2025,Q2
SL003278,2025-06-23,Illinois Dealership,"Chicago, IL",E-Truck Power,77573.99,2025-06,2025,Q2
SL003279,2025-06-23,Illinois Dealership,"Chicago, IL",E-Sports GT,97756.04,2025-06,2025,Q2
SL003280,2025-06-24,New York Dealership,"New York, NY",E-SUV Elite,65033.39,2025-06,2025,Q2
SL003281,2025-06-24,New York Dealership,"New York, NY",E-Compact City,33478.64,2025-06,2025,Q2
SL003282,2025-06-24,Texas Dealership,"Austin, TX",E-SUV Elite,64630.27,2025-06,2025,Q2
SL003283,2025-06-24,Texas Dealership,"Austin, TX",E-Truck Power,77579.14,2025-06,2025,Q2
SL003284,2025-06-24,Texas Dealership,"Austin, TX",E-Compact City,31374.66,2025-06,2025,Q2
SL003285,2025-06-24,California Dealership,"Los Angeles, CA",E-Sedan Pro,46482.85,2025-06,2025,Q2
SL003286,2025-06-24,California Dealership,"Los Angeles, CA",E-Truck Power,77358.81,2025-06,2025,Q2
SL003287,2025-06-24,Illinois Dealership,"Chicago, IL",E-SUV Elite,58953.04,2025-06,2025,Q2
SL003288,2025-06-25,New York Dealership,"New York, NY",E-Compact City,32013.04,2025-06,2025,Q2
SL003289,2025-06-25,Texas Dealership,"Austin, TX",E-Compact City,30566.57,2025-06,2025,Q2
SL003290,2025-06-25,Texas Dealership,"Austin, TX",E-Sedan Pro,44684.18,2025-06,2025,Q2
SL003291,2025-06-25,California Dealership,"Los Angeles, CA",E-Sedan Pro,45507.01,2025-06,2025,Q2
SL003292,2025-06-25,California Dealership,"Los Angeles, CA",E-Truck Power,74533.5,2025-06,2025,Q2
SL003293,2025-06-25,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45508.73,2025-06,2025,Q2
SL003294,2025-06-25,Illinois Dealership,"Chicago, IL",E-Compact City,32749.14,2025-06,2025,Q2
SL003295,2025-06-26,New York Dealership,"New York, NY",E-Sports GT,95364.23,2025-06,2025,Q2
SL003296,2025-06-26,New York Dealership,"New York, NY",E-Compact City,30718.28,2025-06,2025,Q2
SL003297,2025-06-26,Florida Dealership,"Miami, FL",E-SUV Elite,59447.32,2025-06,2025,Q2
SL003298,2025-06-26,Florida Dealership,"Miami, FL",E-Sports GT,98774.32,2025-06,2025,Q2
SL003299,2025-06-26,Illinois Dealership,"Chicago, IL",E-Compact City,31814.73,2025-06,2025,Q2
SL003300,2025-06-26,Illinois Dealership,"Chicago, IL",E-Compact City,31489.02,2025-06,2025,Q2
SL003301,2025-06-27,Texas Dealership,"Austin, TX",E-Truck Power,73865.23,2025-06,2025,Q2
SL003302,2025-06-27,Florida Dealership,"Miami, FL",E-SUV Elite,64830.29,2025-06,2025,Q2
SL003303,2025-06-27,Florida Dealership,"Miami, FL",E-Truck Power,72521.0,2025-06,2025,Q2
SL003304,2025-06-27,California Dealership,"Los Angeles, CA",E-SUV Elite,60109.19,2025-06,2025,Q2
SL003305,2025-06-27,California Dealership,"Los Angeles, CA",E-Sedan Pro,46081.37,2025-06,2025,Q2
SL003306,2025-06-27,Illinois Dealership,"Chicago, IL",E-Sedan Pro,47184.47,2025-06,2025,Q2
SL003307,2025-06-27,Illinois Dealership,"Chicago, IL",E-SUV Elite,60834.22,2025-06,2025,Q2
SL003308,2025-06-27,Illinois Dealership,"Chicago, IL",E-Truck Power,75638.25,2025-06,2025,Q2
SL003309,2025-06-28,Texas Dealership,"Austin, TX",E-Truck Power,74178.87,2025-06,2025,Q2
SL003310,2025-06-28,Texas Dealership,"Austin, TX",E-SUV Elite,64571.86,2025-06,2025,Q2
SL003311,2025-06-28,Florida Dealership,"Miami, FL",E-Sedan Pro,43112.32,2025-06,2025,Q2
SL003312,2025-06-28,California Dealership,"Los Angeles, CA",E-SUV Elite,59354.98,2025-06,2025,Q2
SL003313,2025-06-28,Illinois Dealership,"Chicago, IL",E-Truck Power,72823.04,2025-06,2025,Q2
SL003314,2025-06-29,Texas Dealership,"Austin, TX",E-Sedan Pro,45970.53,2025-06,2025,Q2
SL003315,2025-06-29,Texas Dealership,"Austin, TX",E-SUV Elite,63649.7,2025-06,2025,Q2
SL003316,2025-06-29,Florida Dealership,"Miami, FL",E-SUV Elite,63541.07,2025-06,2025,Q2
SL003317,2025-06-29,California Dealership,"Los Angeles, CA",E-SUV Elite,59103.58,2025-06,2025,Q2
SL003318,2025-06-29,Illinois Dealership,"Chicago, IL",E-Truck Power,75979.56,2025-06,2025,Q2
SL003319,2025-06-29,Illinois Dealership,"Chicago, IL",E-Truck Power,76928.75,2025-06,2025,Q2
SL003320,2025-06-30,Florida Dealership,"Miami, FL",E-SUV Elite,61822.48,2025-06,2025,Q2
SL003321,2025-06-30,California Dealership,"Los Angeles, CA",E-SUV Elite,61055.99,2025-06,2025,Q2
SL003322,2025-06-30,California Dealership,"Los Angeles, CA",E-SUV Elite,61137.0,2025-06,2025,Q2
SL003323,2025-06-30,California Dealership,"Los Angeles, CA",E-Truck Power,74641.04,2025-06,2025,Q2
SL003324,2025-06-30,California Dealership,"Los Angeles, CA",E-SUV Elite,64991.17,2025-06,2025,Q2
SL003325,2025-06-30,California Dealership,"Los Angeles, CA",E-Sedan Pro,44945.81,2025-06,2025,Q2
SL003326,2025-06-30,Illinois Dealership,"Chicago, IL",E-Compact City,31166.29,2025-06,2025,Q2
SL003327,2025-07-01,New York Dealership,"New York, NY",E-SUV Elite,62608.8,2025-07,2025,Q3
SL003328,2025-07-01,California Dealership,"Los Angeles, CA",E-SUV Elite,62617.77,2025-07,2025,Q3
SL003329,2025-07-01,Illinois Dealership,"Chicago, IL",E-SUV Elite,59683.84,2025-07,2025,Q3
SL003330,2025-07-02,New York Dealership,"New York, NY",E-SUV Elite,61991.13,2025-07,2025,Q3
SL003331,2025-07-02,New York Dealership,"New York, NY",E-SUV Elite,62988.84,2025-07,2025,Q3
SL003332,2025-07-02,Florida Dealership,"Miami, FL",E-SUV Elite,64031.56,2025-07,2025,Q3
SL003333,2025-07-02,California Dealership,"Los Angeles, CA",E-Sports GT,98698.21,2025-07,2025,Q3
SL003334,2025-07-02,Illinois Dealership,"Chicago, IL",E-Sedan Pro,46986.35,2025-07,2025,Q3
SL003335,2025-07-03,New York Dealership,"New York, NY",E-SUV Elite,65010.35,2025-07,2025,Q3
SL003336,2025-07-03,New York Dealership,"New York, NY",E-SUV Elite,59772.31,2025-07,2025,Q3
SL003337,2025-07-03,Florida Dealership,"Miami, FL",E-SUV Elite,61497.43,2025-07,2025,Q3
SL003338,2025-07-03,California Dealership,"Los Angeles, CA",E-Sedan Pro,45409.44,2025-07,2025,Q3
SL003339,2025-07-03,California Dealership,"Los Angeles, CA",E-Sedan Pro,46052.39,2025-07,2025,Q3
SL003340,2025-07-03,Illinois Dealership,"Chicago, IL",E-Truck Power,78269.81,2025-07,2025,Q3
SL003341,2025-07-03,Illinois Dealership,"Chicago, IL",E-Sports GT,94017.12,2025-07,2025,Q3
SL003342,2025-07-03,Illinois Dealership,"Chicago, IL",E-Sports GT,91731.3,2025-07,2025,Q3
SL003343,2025-07-04,California Dealership,"Los Angeles, CA",E-Compact City,31650.67,2025-07,2025,Q3
SL003344,2025-07-04,California Dealership,"Los Angeles, CA",E-Truck Power,76328.93,2025-07,2025,Q3
SL003345,2025-07-04,California Dealership,"Los Angeles, CA",E-Compact City,32115.0,2025-07,2025,Q3
SL003346,2025-07-04,California Dealership,"Los Angeles, CA",E-Truck Power,73140.11,2025-07,2025,Q3
SL003347,2025-07-05,New York Dealership,"New York, NY",E-SUV Elite,61189.85,2025-07,2025,Q3
SL003348,2025-07-05,New York Dealership,"New York, NY",E-Truck Power,74732.78,2025-07,2025,Q3
SL003349,2025-07-05,Texas Dealership,"Austin, TX",E-Sedan Pro,45701.77,2025-07,2025,Q3
SL003350,2025-07-05,California Dealership,"Los Angeles, CA",E-Compact City,32328.43,2025-07,2025,Q3
SL003351,2025-07-05,California Dealership,"Los Angeles, CA",E-Sedan Pro,43979.42,2025-07,2025,Q3
SL003352,2025-07-05,Illinois Dealership,"Chicago, IL",E-Compact City,32103.15,2025-07,2025,Q3
SL003353,2025-07-06,New York Dealership,"New York, NY",E-SUV Elite,64363.75,2025-07,2025,Q3
SL003354,2025-07-06,New York Dealership,"New York, NY",E-Compact City,33031.56,2025-07,2025,Q3
SL003355,2025-07-06,New York Dealership,"New York, NY",E-SUV Elite,60254.32,2025-07,2025,Q3
SL003356,2025-07-06,Texas Dealership,"Austin, TX",E-Compact City,31922.54,2025-07,2025,Q3
SL003357,2025-07-06,Florida Dealership,"Miami, FL",E-Sports GT,98245.91,2025-07,2025,Q3
SL003358,2025-07-06,Florida Dealership,"Miami, FL",E-Compact City,31456.69,2025-07,2025,Q3
SL003359,2025-07-06,Florida Dealership,"Miami, FL",E-SUV Elite,59750.04,2025-07,2025,Q3
SL003360,2025-07-06,California Dealership,"Los Angeles, CA",E-Compact City,32475.91,2025-07,2025,Q3
SL003361,2025-07-06,Illinois Dealership,"Chicago, IL",E-Truck Power,72064.22,2025-07,2025,Q3
SL003362,2025-07-07,New York Dealership,"New York, NY",E-Sedan Pro,43585.09,2025-07,2025,Q3
SL003363,2025-07-07,Texas Dealership,"Austin, TX",E-Truck Power,75185.31,2025-07,2025,Q3
SL003364,2025-07-07,California Dealership,"Los Angeles, CA",E-Compact City,30937.93,2025-07,2025,Q3
SL003365,2025-07-08,New York Dealership,"New York, NY",E-Truck Power,72680.94,2025-07,2025,Q3
SL003366,2025-07-08,New York Dealership,"New York, NY",E-Truck Power,76181.21,2025-07,2025,Q3
SL003367,2025-07-09,Texas Dealership,"Austin, TX",E-SUV Elite,62456.73,2025-07,2025,Q3
SL003368,2025-07-09,Texas Dealership,"Austin, TX",E-Truck Power,75045.04,2025-07,2025,Q3
SL003369,2025-07-09,Florida Dealership,"Miami, FL",E-Sedan Pro,43002.13,2025-07,2025,Q3
SL003370,2025-07-09,California Dealership,"Los Angeles, CA",E-Compact City,31383.34,2025-07,2025,Q3
SL003371,2025-07-09,Illinois Dealership,"Chicago, IL",E-Truck Power,77958.91,2025-07,2025,Q3
